"Host","Log Name","Date Time","Time Zone","Method","URL","Response Code","Bytes Sent","Referer","User Agent"
"106.120.173.111","-","2015-08-09 12:23:21","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"5.255.91.44","-","2015-08-09 13:00:00","GMT-0700","GET","/ramble/index.php?blogId=32",404,469,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
"5.255.91.44","-","2015-08-09 13:00:02","GMT-0700","GET","/",200,565,"http://spinster.org","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Iron/29.0.1600.1 Chrome/29.0.1600.1 Safari/537.36"
"157.55.39.146","-","2015-08-09 14:42:38","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"167.114.156.198","-","2015-08-09 14:50:31","GMT-0700","GET","/ramble/index.php?blogid=98",404,476,"-","Domain Re-Animator Bot (http://domainreanimator.com) - support@domainreanimator.com"
"89.163.148.58","-","2015-08-09 15:52:34","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"76.118.11.176","-","2015-08-09 16:30:02","GMT-0700","GET","/phone_pix/cat.jpg",404,453,"-","Mozilla/5.0 (X11; Linux x86_64)"
"151.80.44.115","-","2015-08-09 17:46:19","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"208.93.104.9","-","2015-08-09 17:51:36","GMT-0700","HEAD","/",200,260,"-","http://www.yellowpages.com/about/legal/crawl"
"62.212.73.211","-","2015-08-09 18:22:06","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"46.4.32.75","-","2015-08-09 18:51:31","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"123.30.175.211","-","2015-08-09 19:11:22","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.207","-","2015-08-09 19:11:57","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"79.181.174.187","-","2015-08-09 19:24:01","GMT-0700","GET","/ramble/index.php?blogId=7",404,533,"-","www.socialayer.com Agent 0.1"
"100.38.176.170","-","2015-08-09 19:43:03","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
"100.38.176.170","-","2015-08-09 19:43:03","GMT-0700","GET","/hamster.gif",200,700105,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
"100.38.176.170","-","2015-08-09 19:43:07","GMT-0700","GET","/favicon.ico",404,503,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
"79.181.174.187","-","2015-08-09 21:33:40","GMT-0700","GET","/ramble/index.php?blogId=34",404,533,"-","www.socialayer.com Agent 0.1"
"79.181.174.187","-","2015-08-09 21:45:49","GMT-0700","GET","/ramble/index.php?blogId=74",404,533,"-","www.socialayer.com Agent 0.1"
"46.4.123.172","-","2015-08-09 21:49:30","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"79.181.174.187","-","2015-08-09 21:52:57","GMT-0700","GET","/ramble/index.php?blogId=43",404,533,"-","www.socialayer.com Agent 0.1"
"66.249.79.196","-","2015-08-09 22:45:11","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"157.55.39.134","-","2015-08-09 23:00:26","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"59.177.203.199","-","2015-08-10 00:01:11","GMT-0700","OPTIONS","/album/2001/6-june-24/",200,220,"-","Microsoft Office Protocol Discovery"
"59.177.203.199","-","2015-08-10 00:01:12","GMT-0700","GET","/album/2001/6-june-24/justin_bruise.jpg",404,528,"-","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; ms-office; MSOffice 14)"
"185.92.73.98","-","2015-08-10 01:27:52","GMT-0700","GET","/",200,527,"http://digitalflock.org/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"68.180.230.55","-","2015-08-10 01:54:11","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
"148.251.52.173","-","2015-08-10 02:32:33","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
"192.99.1.101","-","2015-08-10 03:18:45","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"111.13.102.6","-","2015-08-10 03:41:46","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
"66.249.79.78","-","2015-08-10 04:35:12","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"106.120.173.111","-","2015-08-10 04:39:09","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"106.120.173.111","-","2015-08-10 04:39:14","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"185.53.44.24","-","2015-08-10 05:49:24","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; XoviBot/2.0; +http://www.xovibot.net/)"
"46.185.117.31","-","2015-08-10 05:54:00","GMT-0700","GET","/",200,543,"http://infobabki.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; Alexa Toolbar; (R1 1.5))"
"46.185.117.31","-","2015-08-10 05:54:01","GMT-0700","GET","/",200,543,"http://infobabki.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; Alexa Toolbar; (R1 1.5))"
"46.185.117.31","-","2015-08-10 05:54:02","GMT-0700","GET","/",200,543,"http://infobabki.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; Alexa Toolbar; (R1 1.5))"
"137.226.113.7","-","2015-08-10 06:35:03","GMT-0700","GET","/",200,543,"-","-"
"137.226.113.7","-","2015-08-10 06:35:03","GMT-0700","GET","/",200,543,"-","-"
"137.226.113.7","-","2015-08-10 06:35:03","GMT-0700","GET","/",200,543,"-","-"
"104.197.103.67","-","2015-08-10 06:55:11","GMT-0700","GET","/",200,600,"-","NerdyBot"
"46.185.117.31","-","2015-08-10 07:21:03","GMT-0700","GET","/",200,543,"http://doeco.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.1"
"46.185.117.31","-","2015-08-10 07:21:04","GMT-0700","GET","/",200,543,"http://doeco.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.1"
"46.185.117.31","-","2015-08-10 07:21:05","GMT-0700","GET","/",200,543,"http://doeco.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.1"
"87.142.141.219","-","2015-08-10 08:15:25","GMT-0700","GET","/phone_pix/cat.jpg",404,477,"-","-"
"119.63.196.121","-","2015-08-10 08:52:03","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"98.210.113.223","-","2015-08-10 09:57:53","GMT-0700","GET","/phone_pix/cat.jpg",404,496,"-","Python-urllib/1.17"
"66.249.79.95","-","2015-08-10 10:33:29","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"66.249.79.142","-","2015-08-10 10:34:05","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"67.53.77.196","-","2015-08-10 10:39:11","GMT-0700","GET","/",200,527,"-","Scrapy/0.16.5 (+http://scrapy.org)"
"123.30.175.208","-","2015-08-10 10:41:28","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.213","-","2015-08-10 10:42:02","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"136.243.5.215","-","2015-08-10 11:30:48","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"67.53.77.196","-","2015-08-10 12:56:06","GMT-0700","GET","/",200,527,"-","Scrapy/0.16.5 (+http://scrapy.org)"
"182.118.25.210","-","2015-08-10 16:38:26","GMT-0700","GET","/robots.txt",200,423,"http://spinster.org/robots.txt","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
"207.46.13.91","-","2015-08-10 16:54:17","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"100.38.176.170","-","2015-08-10 18:32:44","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
"100.38.176.170","-","2015-08-10 18:32:44","GMT-0700","GET","/hamster.gif",200,700105,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
"217.69.133.169","-","2015-08-10 18:42:08","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-08-10 18:42:08","GMT-0700","GET","/favicon.ico",404,447,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-08-10 19:44:14","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-08-10 19:44:15","GMT-0700","GET","/favicon.ico",404,447,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"185.53.44.22","-","2015-08-10 20:38:35","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; XoviBot/2.0; +http://www.xovibot.net/)"
"217.69.133.169","-","2015-08-10 20:51:03","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-08-10 20:51:04","GMT-0700","GET","/favicon.ico",404,447,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"106.120.173.111","-","2015-08-10 21:01:18","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"217.69.133.169","-","2015-08-10 21:37:51","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-08-10 21:37:52","GMT-0700","GET","/favicon.ico",404,447,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-08-10 22:14:15","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-08-10 22:14:15","GMT-0700","GET","/favicon.ico",404,447,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"141.212.122.147","-","2015-08-10 22:38:18","GMT-0700","GET","/x",400,514,"-","Telesphoreo"
"217.69.133.169","-","2015-08-10 23:03:44","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-08-10 23:03:44","GMT-0700","GET","/favicon.ico",404,447,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"185.53.44.23","-","2015-08-10 23:06:31","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; XoviBot/2.0; +http://www.xovibot.net/)"
"73.218.26.11","-","2015-08-10 23:56:36","GMT-0700","GET","/",200,565,"https://www.google.com/","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"73.218.26.11","-","2015-08-10 23:56:36","GMT-0700","GET","/hamster.gif",200,700105,"http://www.spinster.org/","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"82.146.36.157","-","2015-08-11 00:18:17","GMT-0700","GET","/",200,562,"http://dialogsearch.com/webmasters","DialogSearch.com Bot 1.0;http://dialogsearch.com/webmasters"
"123.30.175.207","-","2015-08-11 02:10:12","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.211","-","2015-08-11 02:10:46","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"185.92.73.98","-","2015-08-11 02:33:31","GMT-0700","GET","/",200,527,"http://spinster.org/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"162.211.122.43","-","2015-08-11 02:36:16","GMT-0700","GET","/",200,527,"http://www.spinster.org","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0"
"182.118.20.232","-","2015-08-11 02:39:57","GMT-0700","GET","/robots.txt",200,423,"http://spinster.org/robots.txt","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
"96.30.6.132","-","2015-08-11 04:26:43","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/43.0.2357.81 Chrome/43.0.2357.81 Safari/537.36"
"85.198.135.218","-","2015-08-11 04:32:09","GMT-0700","GET","/phone_pix/cat.jpg",404,453,"-","python-requests/2.3.0 CPython/3.4.2 Linux/3.16.0-44-generic"
"157.55.39.178","-","2015-08-11 04:47:35","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"85.198.135.218","-","2015-08-11 04:51:50","GMT-0700","GET","/phone_pix/cat.jpg",404,453,"-","python-requests/2.3.0 CPython/3.4.2 Linux/3.16.0-44-generic"
"85.198.135.218","-","2015-08-11 05:15:30","GMT-0700","GET","/phone_pix/cat.jpg",404,453,"-","python-requests/2.3.0 CPython/3.4.2 Linux/3.16.0-44-generic"
"85.198.135.218","-","2015-08-11 05:53:23","GMT-0700","GET","/phone_pix/cat.jpg",404,453,"-","python-requests/2.3.0 CPython/3.4.2 Linux/3.16.0-44-generic"
"85.198.135.218","-","2015-08-11 06:44:42","GMT-0700","GET","/phone_pix/cat.jpg",404,453,"-","python-requests/2.3.0 CPython/3.4.2 Linux/3.16.0-44-generic"
"104.197.9.74","-","2015-08-11 06:55:20","GMT-0700","GET","/",200,600,"-","NerdyBot"
"71.187.25.141","-","2015-08-11 08:05:24","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
"130.211.176.147","-","2015-08-11 08:14:55","GMT-0700","GET","/",200,600,"-","NerdyBot"
"119.63.196.13","-","2015-08-11 08:51:59","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"157.55.39.11","-","2015-08-11 09:52:45","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"72.92.133.208","-","2015-08-11 10:02:51","GMT-0700","GET","/",200,565,"http://www.local.com/results/?keyword=lincare%20reachers%20grabers&location=Brattleboro%252C%2520VT","Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0"
"72.92.133.208","-","2015-08-11 10:02:51","GMT-0700","GET","/hamster.gif",200,700105,"http://spinster.org/","Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0"
"72.92.133.208","-","2015-08-11 10:02:54","GMT-0700","GET","/favicon.ico",404,503,"-","Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0"
"72.92.133.208","-","2015-08-11 10:02:54","GMT-0700","GET","/favicon.ico",404,503,"-","Mozilla/5.0 (Windows NT 5.1; rv:39.0) Gecko/20100101 Firefox/39.0"
"151.80.31.134","-","2015-08-11 10:59:03","GMT-0700","GET","/robots.txt",200,366,"-","Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
"203.133.168.22","-","2015-08-11 11:19:39","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (compatible; MSIE or Firefox mutant; not on Windows server;) Daumoa 4.0"
"95.215.9.222","-","2015-08-11 12:44:31","GMT-0700","GET","/",200,562,"-","netscan.lekus.su"
"106.120.173.111","-","2015-08-11 13:30:04","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"106.120.173.111","-","2015-08-11 13:30:09","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"116.8.122.149","-","2015-08-11 13:56:40","GMT-0700","GET","/ramble/index.php?blogId=32",404,507,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
"116.8.122.149","-","2015-08-11 13:56:43","GMT-0700","GET","/",200,564,"http://spinster.org","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
"185.92.73.98","-","2015-08-11 17:06:56","GMT-0700","GET","/license.php",404,470,"http://digitalflock.org/license.php","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"123.30.175.208","-","2015-08-11 17:08:35","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.212","-","2015-08-11 17:09:09","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"116.8.123.75","-","2015-08-11 17:36:32","GMT-0700","GET","/ramble/index.php?blogId=67",404,507,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
"116.8.123.75","-","2015-08-11 17:36:42","GMT-0700","GET","/",200,564,"http://spinster.org","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
"157.55.39.178","-","2015-08-11 17:54:20","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"67.53.77.196","-","2015-08-11 18:24:08","GMT-0700","GET","/micro/pictures.html",404,473,"-","Scrapy/0.16.5 (+http://scrapy.org)"
"66.249.79.108","-","2015-08-11 20:08:00","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"46.185.117.31","-","2015-08-11 21:20:53","GMT-0700","GET","/",200,543,"http://gdcentre.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MRA 4.6 (build 01425); MRSPUTNIK 1, 5, 0, 19 SW)"
"46.185.117.31","-","2015-08-11 21:20:54","GMT-0700","GET","/",200,543,"http://gdcentre.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MRA 4.6 (build 01425); MRSPUTNIK 1, 5, 0, 19 SW)"
"46.185.117.31","-","2015-08-11 21:20:55","GMT-0700","GET","/",200,543,"http://gdcentre.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MRA 4.6 (build 01425); MRSPUTNIK 1, 5, 0, 19 SW)"
"66.249.79.196","-","2015-08-11 21:43:16","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"66.249.79.104","-","2015-08-11 22:12:57","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"208.93.104.10","-","2015-08-11 22:31:21","GMT-0700","GET","/sitemap.xml",404,504,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:5.0) Gecko/20100101 Firefox/5.0"
"208.93.104.10","-","2015-08-11 22:31:21","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:5.0) Gecko/20100101 Firefox/5.0"
"203.133.169.104","-","2015-08-11 22:37:44","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; MSIE or Firefox mutant; not on Windows server;) Daumoa 4.0"
"157.55.39.208","-","2015-08-11 22:49:19","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"157.55.39.251","-","2015-08-11 22:58:54","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"191.233.98.246","-","2015-08-11 23:21:57","GMT-0700","GET","/w00tw00t.at.blackhats.romanian.anti-sec:)",404,490,"-","ZmEu"
"191.233.98.246","-","2015-08-11 23:21:58","GMT-0700","GET","/phpMyAdmin/scripts/setup.php",404,480,"-","ZmEu"
"191.233.98.246","-","2015-08-11 23:21:58","GMT-0700","GET","/phpmyadmin/scripts/setup.php",404,480,"-","ZmEu"
"191.233.98.246","-","2015-08-11 23:21:58","GMT-0700","GET","/pma/scripts/setup.php",404,475,"-","ZmEu"
"191.233.98.246","-","2015-08-11 23:21:59","GMT-0700","GET","/myadmin/scripts/setup.php",404,478,"-","ZmEu"
"191.233.98.246","-","2015-08-11 23:21:59","GMT-0700","GET","/MyAdmin/scripts/setup.php",404,479,"-","ZmEu"
"207.241.237.227","-","2015-08-11 23:51:37","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
"207.241.237.227","-","2015-08-11 23:56:37","GMT-0700","GET","/ramble/index.php?blogId=10",404,495,"http://daihentai.com/","Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
"157.55.39.179","-","2015-08-12 00:00:25","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"207.241.237.225","-","2015-08-12 00:06:05","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
"185.92.73.98","-","2015-08-12 00:09:03","GMT-0700","GET","/license.php",404,465,"http://spinster.org/license.php","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
"207.241.237.225","-","2015-08-12 00:11:05","GMT-0700","GET","/ramble/index.php?blogId=21",404,495,"http://daihentai.com/","Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
"207.241.229.31","-","2015-08-12 01:05:44","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
"207.241.229.31","-","2015-08-12 01:10:45","GMT-0700","GET","/ramble/index.php?blogId=44",404,495,"http://daihentai.com/","Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
"148.251.52.173","-","2015-08-12 01:35:37","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
