"Host","Log Name","Date Time","Time Zone","Method","URL","Response Code","Bytes Sent","Referer","User Agent"
"83.233.207.74","-","2015-06-21 06:46:08","GMT-0700","GET","/",200,600,"-","Mozilla/4.0 (CMS Crawler: http://www.cmscrawler.com)"
"104.197.100.38","-","2015-06-21 06:54:54","GMT-0700","GET","/",200,600,"-","NerdyBot"
"104.193.9.236","-","2015-06-21 07:57:25","GMT-0700","GET","/phpmyadmin/scripts/setup.php",404,512,"-","-"
"104.197.78.57","-","2015-06-21 08:14:18","GMT-0700","GET","/",200,600,"-","NerdyBot"
"119.63.196.19","-","2015-06-21 08:52:33","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"81.110.84.149","-","2015-06-21 09:09:53","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"66.249.69.22","-","2015-06-21 10:55:52","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"208.115.113.92","-","2015-06-21 12:22:19","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"208.115.113.92","-","2015-06-21 13:10:58","GMT-0700","GET","/ramble/index.php?blogId=52",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"91.202.45.62","-","2015-06-21 13:14:27","GMT-0700","GET","/index.php?option=com_user&view=register",404,488,"http://spinster.org/index.php?option=com_user&view=register","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"
"208.115.113.92","-","2015-06-21 13:26:34","GMT-0700","GET","/album/2005/rms-0923/54.html",404,487,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"94.22.47.242","-","2015-06-21 13:31:56","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"157.55.39.36","-","2015-06-21 15:14:08","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"94.103.232.247","-","2015-06-21 15:57:49","GMT-0700","GET","/ramble/index.php",404,507,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"94.103.232.247","-","2015-06-21 15:57:49","GMT-0700","GET","/",200,564,"http://spinster.org","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"80.139.210.38","-","2015-06-21 16:12:30","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,521,"http://www.ilxor.com/ILX/ThreadSelectedControllerServlet?action=showall&boardid=40&threadid=23687","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
"80.139.210.38","-","2015-06-21 16:12:33","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,521,"http://www.ilxor.com/ILX/ThreadSelectedControllerServlet?action=showall&boardid=40&threadid=23687","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
"148.251.52.173","-","2015-06-21 16:34:02","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
"52.27.3.32","-","2015-06-21 16:44:10","GMT-0700","GET","/phone_pix/cat.jpg",404,510,"http://spinster.org/phone_pix","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0"
"198.12.117.17","-","2015-06-21 16:44:34","GMT-0700","GET","/ramble/index.php?blogId=42",404,469,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"198.12.117.17","-","2015-06-21 16:44:34","GMT-0700","GET","/",200,565,"http://spinster.org","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"162.211.122.43","-","2015-06-21 19:06:45","GMT-0700","GET","/",200,527,"http://www.spinster.org","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0"
"123.30.175.210","-","2015-06-21 19:11:13","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"206.253.226.22","-","2015-06-21 19:32:00","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"206.253.226.22","-","2015-06-21 19:32:00","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"206.253.226.22","-","2015-06-21 19:32:01","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"206.253.226.22","-","2015-06-21 19:32:01","GMT-0700","HEAD","/",200,260,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"206.253.226.22","-","2015-06-21 19:32:01","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"206.253.226.22","-","2015-06-21 19:32:02","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"206.253.226.22","-","2015-06-21 19:32:02","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"206.253.226.22","-","2015-06-21 19:32:03","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"206.253.226.22","-","2015-06-21 19:32:03","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (compatible; oBot/2.3.1; http://filterdb.iss.net/crawler/)"
"46.229.170.197","-","2015-06-21 20:39:50","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (X11; U; Linux i586; de; rv:5.0) Gecko/20100101 Firefox/5.0"
"106.120.173.111","-","2015-06-21 21:04:54","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"106.120.173.111","-","2015-06-21 21:04:59","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"111.13.102.136","-","2015-06-21 22:00:59","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
"61.135.190.103","-","2015-06-21 22:01:21","GMT-0700","GET","/",200,565,"http://www.baidu.com/s?wd=Deletedinode31337haszerodtimeFIXED%21","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"31.193.196.98","-","2015-06-21 22:31:02","GMT-0700","GET","/ramble/index.php",404,495,"http://tinyurl.com/krimfest","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"31.193.196.98","-","2015-06-21 22:31:02","GMT-0700","GET","/ramble/index.php",404,495,"http://tinyurl.com/krimfest","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"31.193.196.98","-","2015-06-21 22:31:03","GMT-0700","GET","/index.php",404,488,"http://tinyurl.com/krimfest","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"31.193.196.98","-","2015-06-21 22:31:03","GMT-0700","GET","/ramble/index.php",404,495,"http://tinyurl.com/krimfest","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36"
"31.193.196.98","-","2015-06-21 22:31:04","GMT-0700","GET","/index.php",404,488,"http://tinyurl.com/krimfest","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36"
"66.249.75.103","-","2015-06-21 22:36:14","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"208.93.104.8","-","2015-06-21 23:02:59","GMT-0700","HEAD","/",200,260,"-","http://www.yellowpages.com/about/legal/crawl"
"63.141.251.236","-","2015-06-21 23:33:34","GMT-0700","GET","/",200,527,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
"217.69.133.169","-","2015-06-22 02:43:35","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-06-22 02:43:35","GMT-0700","GET","/favicon.ico",404,447,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"84.82.110.102","-","2015-06-22 04:24:14","GMT-0700","HEAD","/",200,317,"digitalflock.org","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.28) Gecko/20120306 Firefox/3.6.28"
"84.82.110.102","-","2015-06-22 04:24:15","GMT-0700","GET","/",200,600,"digitalflock.org","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.28) Gecko/20120306 Firefox/3.6.28"
"38.99.97.42","-","2015-06-22 04:34:12","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; ScoutJet; +http://www.scoutjet.com/)"
"66.249.64.153","-","2015-06-22 04:56:03","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"66.249.64.231","-","2015-06-22 05:05:44","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"54.163.77.54","-","2015-06-22 05:26:05","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3 GTB6 (.NET CLR 3.5.30729)"
"187.110.222.86","-","2015-06-22 06:03:10","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"95.123.145.227","-","2015-06-22 07:02:43","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"37.157.193.84","-","2015-06-22 07:08:00","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"157.55.39.121","-","2015-06-22 07:11:53","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"104.144.61.17","-","2015-06-22 07:17:07","GMT-0700","GET","/ramble/index.php?blogId=60",404,469,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"104.144.61.17","-","2015-06-22 07:17:08","GMT-0700","GET","/",200,565,"http://spinster.org","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
"96.44.189.101","-","2015-06-22 07:29:21","GMT-0700","GET","/ramble/index.php?blogId=4",404,495,"-","-"
"177.139.25.101","-","2015-06-22 07:38:34","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"177.184.140.134","-","2015-06-22 07:58:34","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"104.197.64.122","-","2015-06-22 08:13:59","GMT-0700","GET","/",200,600,"-","NerdyBot"
"191.242.26.99","-","2015-06-22 08:18:38","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"179.155.203.5","-","2015-06-22 08:25:56","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"59.94.255.191","-","2015-06-22 08:34:33","GMT-0700","OPTIONS","/album/2001/6-june-24/",200,220,"-","Microsoft Office Protocol Discovery"
"59.94.255.191","-","2015-06-22 08:34:34","GMT-0700","GET","/album/2001/6-june-24/justin_bruise.jpg",404,528,"-","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; ms-office; MSOffice 14)"
"189.73.61.163","-","2015-06-22 08:43:01","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"119.63.196.120","-","2015-06-22 08:52:20","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"177.12.233.162","-","2015-06-22 09:00:59","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"187.72.160.200","-","2015-06-22 09:18:18","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.13)"
"207.46.13.1","-","2015-06-22 09:45:08","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"185.35.62.11","-","2015-06-22 10:17:39","GMT-0700","HEAD","/",200,260,"-","-"
"66.249.64.176","-","2015-06-22 10:38:52","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"54.159.132.30","-","2015-06-22 10:48:22","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3 GTB6 (.NET CLR 3.5.30729)"
"61.119.116.20","-","2015-06-22 12:29:30","GMT-0700","GET","/",200,543,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
"61.135.190.219","-","2015-06-22 12:33:32","GMT-0700","GET","/",200,565,"http://www.baidu.com/s?wd=Deletedinode31337haszerodtimeFIXED%21","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
"54.144.20.248","-","2015-06-22 13:12:30","GMT-0700","HEAD","/",200,260,"-","Cloud mapping experiment. Contact research@pdrlabs.net"
"45.63.56.116","-","2015-06-22 13:17:38","GMT-0700","GET","/",200,562,"-","-"
"45.63.56.116","-","2015-06-22 13:17:38","GMT-0700","GET","/cgi-sys/suspendedpage.cgi",404,504,"-","-"
"45.63.56.116","-","2015-06-22 13:17:38","GMT-0700","GET","/wp-content/plugins/revolution-slider/release_log.txt",404,531,"-","-"
"45.63.56.116","-","2015-06-22 13:17:38","GMT-0700","GET","/wp-content/plugins/revslider/release_log.txt",404,523,"-","-"
