"Host","Log Name","Date Time","Time Zone","Method","URL","Response Code","Bytes Sent","Referer","User Agent"
"64.233.172.140","-","2015-08-24 04:30:22","GMT-0700","GET","/",200,565,"http://www.google.com/search","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/27.0.1453 Safari/537.36"
"66.249.83.157","-","2015-08-24 04:30:22","GMT-0700","GET","/",200,565,"-","Google favicon"
"66.249.83.157","-","2015-08-24 04:30:22","GMT-0700","GET","/favicon.ico",404,503,"-","Google favicon"
"64.233.172.250","-","2015-08-24 04:30:22","GMT-0700","GET","/hamster.gif",200,700106,"http://spinster.org/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/27.0.1453 Safari/537.36"
"52.17.48.208","-","2015-08-24 04:37:42","GMT-0700","GET","/wp-login.php",404,508,"-","Opera/9.80 (Windows NT 6.0) Presto/2.12.388 Version/12.14"
"157.55.39.19","-","2015-08-24 04:44:23","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"66.249.79.54","-","2015-08-24 06:38:45","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"104.197.17.165","-","2015-08-24 06:51:47","GMT-0700","GET","/",200,600,"-","NerdyBot"
"148.251.52.173","-","2015-08-24 07:03:42","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
"54.87.82.111","-","2015-08-24 07:32:01","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3 GTB6 (.NET CLR 3.5.30729)"
"104.197.31.157","-","2015-08-24 07:54:06","GMT-0700","GET","/",200,600,"-","NerdyBot"
"89.163.148.58","-","2015-08-24 08:15:33","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"119.63.196.85","-","2015-08-24 08:51:49","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"46.172.71.251","-","2015-08-24 09:03:30","GMT-0700","GET","/rom-0",404,486,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"66.249.79.61","-","2015-08-24 10:29:31","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"54.166.172.17","-","2015-08-24 10:51:24","GMT-0700","HEAD","/",200,260,"-","Cloud mapping experiment. Contact research@pdrlabs.net"
"12.193.169.26","-","2015-08-24 11:08:40","GMT-0700","GET","/",200,565,"http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=13&ved=0CFMQFjAMahUKEwjQ_tGErsLHAhWEF5IKHY3wAss&url=http%3A%2F%2Fwww.spinster.org%2F&ei=3WPbVZCcJoSvyASN4YvYDA&usg=AFQjCNFkRRLK4n37x0fVqr1ee-oBR_pQUA&cad=rja","Mozilla/5.0 (X11; Linux i686; rv:9.0.1) Gecko/20120127 Firefox/9.0.1 SeaMonkey/2.6.1"
"12.193.169.26","-","2015-08-24 11:08:40","GMT-0700","GET","/hamster.gif",200,700105,"http://www.spinster.org/","Mozilla/5.0 (X11; Linux i686; rv:9.0.1) Gecko/20120127 Firefox/9.0.1 SeaMonkey/2.6.1"
"95.215.9.222","-","2015-08-24 12:12:21","GMT-0700","GET","/",200,562,"-","netscan.lekus.su"
"54.211.100.161","-","2015-08-24 12:54:15","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3 GTB6 (.NET CLR 3.5.30729)"
"177.231.3.76","-","2015-08-24 13:09:37","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
"177.231.3.76","-","2015-08-24 13:09:37","GMT-0700","GET","/hamster.gif",200,700105,"http://www.spinster.org/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
"177.231.3.76","-","2015-08-24 13:09:40","GMT-0700","GET","/favicon.ico",404,505,"http://www.spinster.org/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
"203.133.168.11","-","2015-08-24 13:56:45","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; MSIE or Firefox mutant; not on Windows server;) Daumoa 4.0"
"198.189.158.40","-","2015-08-24 14:30:12","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
"198.189.158.40","-","2015-08-24 14:30:12","GMT-0700","GET","/hamster.gif",200,700105,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
"198.189.158.40","-","2015-08-24 14:30:13","GMT-0700","GET","/favicon.ico",404,503,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
"62.149.1.75","-","2015-08-24 16:50:41","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0"
"101.226.169.229","-","2015-08-24 17:12:08","GMT-0700","GET","/robots.txt",200,423,"http://spinster.org/robots.txt","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
"89.105.194.81","-","2015-08-24 18:06:13","GMT-0700","GET","/",200,508,"http://hvd-store.com/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36"
"54.161.83.51","-","2015-08-24 21:16:37","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31"
"54.81.121.135","-","2015-08-24 22:14:00","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
"123.30.175.207","-","2015-08-24 22:32:46","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.209","-","2015-08-24 22:33:20","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"54.166.242.123","-","2015-08-24 22:38:08","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"
"66.249.79.37","-","2015-08-24 22:40:51","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"157.55.39.250","-","2015-08-24 23:32:26","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"82.146.49.145","-","2015-08-25 02:51:13","GMT-0700","GET","/",200,562,"http://eito.pw/","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; FunWebProducts)"
"112.64.235.254","-","2015-08-25 03:00:48","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (Linux; U; Android 4.4.2; zh-cn; GT-I9500 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.0 QQ-Manager Mobile Safari/537.36"
"54.191.135.159","-","2015-08-25 03:21:51","GMT-0700","GET","/wp-login.php",404,476,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
"54.191.135.159","-","2015-08-25 03:21:51","GMT-0700","GET","/administrator/index.php",404,487,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
"54.191.135.159","-","2015-08-25 03:21:51","GMT-0700","GET","/admin.php",404,473,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
"66.249.83.154","-","2015-08-25 04:15:54","GMT-0700","GET","/",200,565,"-","Google favicon"
"66.249.83.160","-","2015-08-25 04:15:55","GMT-0700","GET","/favicon.ico",404,504,"-","Google favicon"
"78.46.174.197","-","2015-08-25 06:05:53","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"104.197.54.87","-","2015-08-25 06:52:03","GMT-0700","GET","/",200,600,"-","NerdyBot"
"182.118.21.251","-","2015-08-25 07:18:43","GMT-0700","GET","/robots.txt",200,423,"http://spinster.org/robots.txt","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
"153.122.78.92","-","2015-08-25 07:34:39","GMT-0700","GET","/",200,562,"-","Mozzilla/4.0"
"153.122.78.92","-","2015-08-25 07:34:41","GMT-0700","GET","/",200,562,"-","Mozzilla/4.0"
"203.133.171.76","-","2015-08-25 07:48:20","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; MSIE or Firefox mutant; not on Windows server;) Daumoa 4.0"
"104.197.41.11","-","2015-08-25 07:53:53","GMT-0700","GET","/",200,600,"-","NerdyBot"
"148.251.52.173","-","2015-08-25 08:30:49","GMT-0700","GET","/know_me/book/43.JPG",404,483,"-","-"
"66.249.64.241","-","2015-08-25 08:33:32","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"157.55.39.191","-","2015-08-25 08:44:57","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"119.63.196.21","-","2015-08-25 08:51:47","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"46.172.71.251","-","2015-08-25 09:23:24","GMT-0700","GET","/rom-0",404,486,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"66.249.83.157","-","2015-08-25 10:11:38","GMT-0700","GET","/favicon.ico",404,504,"-","Google favicon"
"66.249.64.148","-","2015-08-25 10:28:40","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"31.192.211.90","-","2015-08-25 10:41:37","GMT-0700","OPTIONS","/",200,204,"-","-"
"180.110.206.185","-","2015-08-25 12:49:10","GMT-0700","GET","/ramble/index.php?blogId=57",404,533,"-","Mozilla/4.0   (compatible;   MSIE   7.0;   Windows   NT   5.1;   SV1;   Maxthon;   .NET   CLR   2.0.50727;   .NET   CLR   3.0.04506.30)"
"206.248.136.163","-","2015-08-25 12:50:22","GMT-0700","GET","/",200,565,"https://www.google.ca","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:38.0) Gecko/20100101 Firefox/38.0"
"206.248.136.163","-","2015-08-25 12:50:23","GMT-0700","GET","/hamster.gif",200,700105,"http://www.spinster.org/","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:38.0) Gecko/20100101 Firefox/38.0"
"206.248.136.163","-","2015-08-25 12:50:25","GMT-0700","GET","/favicon.ico",404,505,"-","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:38.0) Gecko/20100101 Firefox/38.0"
"68.180.230.55","-","2015-08-25 13:27:24","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
"180.110.206.185","-","2015-08-25 13:39:28","GMT-0700","GET","/ramble/index.php?blogId=41",404,533,"-","Mozilla/4.0   (compatible;   MSIE   7.0;   Windows   NT   5.1;   SV1;   Maxthon;   .NET   CLR   2.0.50727;   .NET   CLR   3.0.04506.30)"
"180.110.206.185","-","2015-08-25 13:39:29","GMT-0700","GET","/ramble/index.php?blogId=39",404,476,"-","Mozilla/4.0   (compatible;   MSIE   7.0;   Windows   NT   5.1;   SV1;   Maxthon;   .NET   CLR   2.0.50727;   .NET   CLR   3.0.04506.30)"
"121.229.155.108","-","2015-08-25 15:43:42","GMT-0700","GET","/ramble/index.php?blogId=33",404,533,"-","Mozilla/4.0   (compatible;   MSIE   7.0;   Windows   NT   5.1;   SV1;   Maxthon;   .NET   CLR   2.0.50727;   .NET   CLR   3.0.04506.30)"
"121.229.155.108","-","2015-08-25 16:44:11","GMT-0700","GET","/ramble/index.php?blogId=39",404,533,"-","Mozilla/4.0   (compatible;   MSIE   7.0;   Windows   NT   5.1;   SV1;   Maxthon;   .NET   CLR   2.0.50727;   .NET   CLR   3.0.04506.30)"
"54.81.243.51","-","2015-08-25 18:24:08","GMT-0700","HEAD","/",200,260,"-","Cloud mapping experiment. Contact research@pdrlabs.net"
"192.99.107.79","-","2015-08-25 22:40:42","GMT-0700","GET","/robots.txt",200,366,"-","Mozilla/5.0 (compatible; meanpathbot/1.0; +http://www.meanpath.com/meanpathbot.html)"
"208.93.104.7","-","2015-08-25 22:43:17","GMT-0700","GET","/sitemap.xml",404,504,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:5.0) Gecko/20100101 Firefox/5.0"
"208.93.104.7","-","2015-08-25 22:43:17","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:5.0) Gecko/20100101 Firefox/5.0"
"95.215.9.222","-","2015-08-25 22:48:14","GMT-0700","GET","/",200,562,"-","netscan.lekus.su"
"148.251.52.173","-","2015-08-25 23:55:53","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
"113.118.244.133","-","2015-08-26 00:25:51","GMT-0700","GET","/ramble/index.php?blogId=92",404,533,"http://spinster.org/ramble/index.php?blogId=92","Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.2) Gecko/20100316 Firefox/3.6.2 (.NET CLR 3.5.30729)"
"192.99.107.153","-","2015-08-26 00:40:13","GMT-0700","GET","/robots.txt",200,366,"-","Mozilla/5.0 (compatible; meanpathbot/1.0; +http://www.meanpath.com/meanpathbot.html)"
"123.30.175.207","-","2015-08-26 00:42:53","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.209","-","2015-08-26 00:43:27","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"68.180.230.55","-","2015-08-26 01:38:21","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
"157.55.39.212","-","2015-08-26 02:08:10","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"157.55.39.43","-","2015-08-26 03:31:51","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"66.249.83.154","-","2015-08-26 04:22:59","GMT-0700","GET","/",200,565,"-","Google favicon"
"66.249.83.157","-","2015-08-26 04:22:59","GMT-0700","GET","/favicon.ico",404,504,"-","Google favicon"
"208.115.111.71","-","2015-08-26 04:24:00","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"203.133.169.222","-","2015-08-26 05:33:19","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; MSIE or Firefox mutant; not on Windows server;) Daumoa 4.0"
"66.249.69.123","-","2015-08-26 05:55:17","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"208.115.111.71","-","2015-08-26 06:28:43","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"64.246.165.10","-","2015-08-26 06:29:58","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en; rv:1.9.0.13) Gecko/2009073022 Firefox/3.5.2 (.NET CLR 3.5.30729) SurveyBot/2.3 (DomainTools)"
"203.217.245.130","-","2015-08-26 06:43:17","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (compatible; MSIE or Firefox mutant; not on Windows server;)"
"203.217.252.128","-","2015-08-26 06:43:17","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (compatible; MSIE or Firefox mutant; not on Windows server;)"
"130.211.156.164","-","2015-08-26 06:52:16","GMT-0700","GET","/",200,600,"-","NerdyBot"
"62.212.73.49","-","2015-08-26 07:24:57","GMT-0700","GET","/",200,565,"http://digitalflock.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
"66.249.84.160","-","2015-08-26 07:42:27","GMT-0700","GET","/",200,565,"-","Google favicon"
"66.249.84.157","-","2015-08-26 07:42:28","GMT-0700","GET","/favicon.ico",404,504,"-","Google favicon"
"141.212.122.122","-","2015-08-26 07:43:32","GMT-0700","CONNECT","proxytest.zmap.io:80",405,541,"-","Mozilla/5.0 zgrab/0.x"
"104.197.86.224","-","2015-08-26 07:54:12","GMT-0700","GET","/",200,600,"-","NerdyBot"
"207.46.13.95","-","2015-08-26 08:19:45","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"119.63.196.25","-","2015-08-26 08:51:57","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"192.187.126.162","-","2015-08-31 19:36:52","GMT-0700","GET","/Editor/assetmanager/assetmanager.asp",404,496,"-","compatible;Baiduspider/2.0; +http://www.baidu.com/search/spider.html"
"182.118.20.232","-","2015-08-31 20:07:32","GMT-0700","GET","/robots.txt",200,423,"http://spinster.org/robots.txt","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
"198.199.77.34","-","2015-08-31 20:20:14","GMT-0700","GET","/",200,527,"-","CRAZYWEBCRAWLER 0.9.9, http://www.crazywebcrawler.com"
"161.202.103.114","-","2015-08-31 20:37:16","GMT-0700","GET","/phone_pix/cat.jpg",404,496,"-","Python-urllib/2.7"
"161.202.103.114","-","2015-08-31 20:37:22","GMT-0700","GET","/phone_pix/cat.jpg",404,496,"-","Python-urllib/2.7"
"66.249.79.60","-","2015-08-31 20:38:58","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"71.106.48.197","-","2015-08-31 20:39:13","GMT-0700","HEAD","/",200,260,"-","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"136.243.5.87","-","2015-08-31 21:12:40","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"119.63.196.15","-","2015-08-31 21:19:19","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"178.137.92.63","-","2015-08-31 22:10:55","GMT-0700","GET","/",200,543,"http://ru.webcams18.ru/","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0; T312461)"
"178.137.92.63","-","2015-08-31 22:10:56","GMT-0700","GET","/",200,543,"http://ru.webcams18.ru/","Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0; T312461)"
"46.118.126.38","-","2015-08-31 22:37:40","GMT-0700","GET","/",200,543,"http://utrolive.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.1"
"46.118.126.38","-","2015-08-31 22:37:42","GMT-0700","GET","/",200,543,"http://utrolive.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.1"
"46.118.126.38","-","2015-08-31 22:37:43","GMT-0700","GET","/",200,543,"http://utrolive.ru/","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.1"
"192.187.126.162","-","2015-08-31 23:05:24","GMT-0700","GET","/Editor/assetmanager/assetmanager.aspx",404,497,"-","compatible;Baiduspider/2.0; +http://www.baidu.com/search/spider.html"
"119.63.196.84","-","2015-08-31 23:20:41","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
